"Objective_function","Main_InitAge_4","Main_InitAge_3","Main_InitAge_2","Main_InitAge_1","Main_RecrDev_1992","Main_RecrDev_1993","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012","Main_RecrDev_2013","Main_RecrDev_2014","Main_RecrDev_2015","Main_RecrDev_2016","Main_RecrDev_2017","Main_RecrDev_2018","Main_RecrDev_2019","Main_RecrDev_2020","SSB_Virgin","SSB_Initial","SSB_1992","SSB_1993","SSB_1994","SSB_1995","SSB_1996","SSB_1997","SSB_1998","SSB_1999","SSB_2000","SSB_2001","SSB_2002","SSB_2003","SSB_2004","SSB_2005","SSB_2006","SSB_2007","SSB_2008","SSB_2009","SSB_2010","SSB_2011","SSB_2012","SSB_2013","SSB_2014","SSB_2015","SSB_2016","SSB_2017","SSB_2018","SSB_2019","SSB_2020","SSB_2021","SSB_2022","SSB_2023","SSB_2024","SSB_2025","SSB_2026","SSB_2027","SSB_2028","SSB_2029","SSB_2030","SSB_2031","SSB_unfished","SSB_Btgt","SSB_SPR","SSB_MSY"
332.642,0.205639,0.505812,1.04925,1.2163,1.21326,1.14523,1.0479,0.379646,0.464213,0.0972138,-0.293423,-0.905596,-1.39791,-1.13316,-0.747657,-0.498631,-0.564489,-0.537495,-0.708562,-0.751723,-0.986561,-0.681016,-0.645353,-0.356497,-0.0469487,0.112542,0.389443,0.577532,0.827076,0.387373,0.2444,-0.287221,0.679411,692216,692216,752775,903621,1145080,1347110,1455900,1464690,1301490,1112160,909755,694991,475829,289532,161495,123674,139334,155442,165546,162078,154987,138799,138294,152257,181998,250957,334142,444441,580181,737390,781810,737339,657262,504383,564603,617572,649683,688345,732836,770955,798963,817884,692216,276887,265361,161463
324.933,0.054397,0.657679,1.12373,1.46687,1.48247,1.30927,1.10913,0.677945,0.465433,-0.00819154,-0.317728,-0.808377,-1.05503,-0.869203,-0.604064,-0.674902,-0.437704,-0.475809,-0.664329,-1.04739,-0.984724,-0.767904,-0.5741,-0.371644,-0.155865,0.0529475,0.497723,0.425399,0.288189,0.440338,-0.0865685,-0.253059,0.105068,645962,645962,708134,884898,1209650,1518720,1661520,1629300,1454170,1228930,964477,711757,482541,302805,183312,148886,149340,163345,179425,175191,151470,127522,124550,140999,168402,221438,290961,415372,534729,595261,631784,596465,528565,349324,324635,325729,326098,324344,320582,316251,312751,310474,645962,258385,263228,149446
332.277,0.454545,0.768145,1.27484,1.47169,1.29038,1.17172,1.16373,0.322841,0.355166,0.136179,-0.223367,-1.02095,-1.27368,-0.867696,-0.809133,-0.816838,-0.36149,-0.365431,-0.572392,-1.02375,-0.951746,-0.492933,-0.606659,-0.170926,0.0387532,0.277131,0.245771,0.22686,0.549393,0.37588,-0.952101,-0.318263,0.704328,664331,664331,825185,1048130,1373210,1573730,1618990,1596390,1389630,1139590,911802,696610,471901,285531,169352,135131,135265,159979,187528,188869,165635,142981,156621,176800,214871,293581,396405,489807,558317,650826,699563,598121,502660,444674,550197,618416,653662,690020,728859,761489,785339,800653,664331,265732,286776,172872
335.668,0.134229,0.645699,1.06389,1.39276,1.03132,0.986264,0.882851,0.455929,0.330882,0.113103,-0.437698,-1.0844,-1.4261,-0.988468,-1.03338,-0.851984,-0.390709,-0.478116,-0.512585,-0.986693,-0.994207,-0.375374,-0.473406,-0.149069,-0.0491442,0.258796,0.622883,0.448108,0.9564,0.740791,-0.214052,-0.299627,0.681103,770598,770598,855331,1048950,1391450,1565180,1576850,1517490,1356760,1164370,959750,735322,499150,305623,181926,138900,139459,171385,198498,205282,188353,165709,191770,228961,276636,354125,467088,647864,785716,974861,1093900,988889,825516,623452,678965,745298,784904,819155,857692,893031,920084,938617,770598,308239,322339,188535
336.312,0.0450377,0.69219,0.79331,1.22677,1.27867,1.12733,0.995193,0.301356,0.486636,-0.165802,-0.336415,-0.744116,-1.40448,-0.87361,-0.944177,-0.647864,-0.399265,-0.487008,-0.647196,-0.662085,-0.825434,-0.425323,-0.251269,-0.101682,-0.0963894,0.30204,0.36166,0.196596,0.830263,0.385599,-0.727125,0.0936062,0.622973,740526,740526,815471,924941,1160040,1424870,1560310,1554100,1364880,1169840,937435,703539,492765,310049,188464,143774,147097,175674,198245,197051,192463,181806,197502,241350,295952,359367,457150,563232,618368,744799,800958,685478,622467,534722,601791,649213,677288,712095,752127,785996,810728,827262,740526,296211,289474,167631
323.683,0.315535,0.671862,1.1862,1.4184,1.2977,1.23889,1.19897,0.552438,0.610653,0.0461105,-0.133248,-0.66011,-1.20094,-0.914083,-0.675549,-0.599162,-0.402813,-0.371745,-0.595041,-0.951476,-1.15662,-0.748777,-0.540302,-0.281633,-0.126077,-0.164628,0.226994,0.104385,0.679911,0.392292,0.018508,-0.316767,-0.119878,620406,620406,723881,899662,1183290,1386390,1473880,1486180,1334530,1147850,920866,696047,484429,302041,175813,136435,140350,158856,179655,178523,156686,125682,119146,138150,170944,223904,269025,343868,414270,542718,625124,600307,527916,329626,278729,268459,263364,254526,242281,230580,221672,215933,620406,248162,255980,147297
334.869,0.134376,0.76573,1.22553,1.44356,1.259,1.42238,1.13314,0.688985,0.64385,0.188054,-0.139547,-0.781369,-0.857729,-1.17949,-0.68951,-0.509646,-0.402043,-0.324504,-0.44492,-0.831239,-1.02891,-0.806644,-0.681479,-0.470328,-0.0779793,-0.303686,0.00276682,-0.133885,0.415583,-0.094585,0.0591313,0.228148,0.14727,564520,564520,649826,829521,1096960,1266480,1393030,1400790,1255580,1085570,877234,660672,446257,277676,152391,108705,116445,134510,153014,157768,143091,116802,105938,112528,129924,180838,216624,257769,295877,375379,407288,406930,428796,335130,303398,292559,289112,286917,284057,280761,277805,275635,564520,225808,228117,127689
340.61,-0.0148428,0.475741,1.03044,1.21529,1.21394,1.13897,0.80473,0.457935,0.690323,-0.153811,-0.501064,-0.695701,-1.45088,-1.15421,-0.904349,-0.897147,-0.46623,-0.359134,-0.522657,-0.933176,-0.814976,-0.566735,-0.38884,-0.0330351,-0.052332,0.039925,0.477234,0.48458,0.542492,0.0205549,-0.285395,1.28956,0.312797,732099,732099,753372,917455,1182990,1408130,1527680,1473190,1299620,1177590,969112,714374,493783,309159,175777,127286,119267,140726,175353,186993,171239,155652,165880,198346,259256,332637,397914,510882,622666,701695,680013,601047,850374,792548,624495,518007,479704,471191,473746,481371,490706,498733,732099,292839,275650,169103
336.48,0.415264,0.405512,1.28272,1.39245,1.34108,1.19827,1.03238,0.692667,0.60777,0.135935,-0.172201,-0.609044,-1.08168,-0.710663,-0.579517,-0.696182,-0.359814,-0.222924,-0.538207,-0.930932,-1.16105,-0.770924,-0.76621,-0.335243,-0.106867,-0.0135714,0.0465291,0.0309117,0.432447,-0.131698,0.0838943,-0.252934,0.341836,588844,588844,662373,840267,1119180,1321010,1394240,1350420,1216090,1063880,862794,651443,450067,280842,169854,137181,132156,146629,177335,180958,156662,122356,111397,116853,142014,197017,252356,305397,352180,430153,446534,433717,410178,311991,321832,335960,343299,350393,356689,361122,364024,365770,588844,235537,234786,129197
329.23,0.232615,0.788868,1.29778,1.36865,1.31608,1.1968,1.01369,0.729368,0.660348,0.248897,-0.220832,-0.556325,-0.758056,-1.06716,-0.77306,-0.704838,-0.338979,-0.494581,-0.526685,-0.947301,-1.04333,-0.764488,-0.511671,-0.2615,-0.0128282,0.0302269,0.224608,0.0663746,0.241354,-0.247768,-0.28614,-0.284045,0.383915,582522,582522,690162,897768,1149710,1321330,1381810,1331340,1203220,1065300,879890,666243,460479,300018,175862,131947,136631,162111,176456,173540,155293,130023,125186,144418,177506,237955,301546,381331,445265,505850,501303,454152,418815,341924,378287,405099,416138,424008,430596,435552,439336,441978,582522,233009,278644,182341
327.972,0.0510161,0.6534,1.18411,1.51376,1.39863,1.32115,1.1207,0.570225,0.443918,0.104057,-0.203029,-0.555058,-1.36244,-1.0305,-0.682527,-0.503359,-0.494212,-0.570543,-0.575744,-0.755955,-0.954122,-0.584179,-0.380461,-0.272034,-0.258407,0.0578533,0.323426,0.279704,0.310439,0.0518095,-0.0516841,-0.643467,0.49353,625254,625254,684678,873567,1212030,1475550,1593950,1568290,1381900,1154980,915968,690373,483640,300715,168459,126070,132025,145078,152771,152329,144837,126767,128906,155684,188447,230299,290169,380444,457307,506682,503924,467208,406548,334773,388096,431225,451890,467977,484385,498174,508462,515427,625254,250101,239564,145971
336.16,-0.117942,0.51819,1.27677,1.46999,1.29521,1.56116,1.52135,0.630006,0.603207,0.354261,-0.0723687,-0.675316,-1.20903,-0.750445,-0.650284,-0.534999,-0.319786,-0.265551,-0.415415,-0.646035,-0.975529,-0.703855,-0.689271,-0.408853,-0.135703,-0.0598817,0.215356,0.251155,0.0334295,0.439516,-1.00793,-0.66958,0.138177,551113,551113,564170,749773,1046510,1238590,1424940,1571440,1435750,1196460,961269,730272,499326,304259,176305,132126,123699,135122,158654,165658,154767,127672,114237,116194,133378,181800,231204,293934,356328,380812,413940,363977,293705,217360,240007,259373,265519,265280,262336,259281,257472,256843,551113,220445,204870,134194
328.993,0.107217,0.451449,0.857707,1.32895,1.33876,1.27797,1.16568,0.668062,0.581665,0.183045,-0.18259,-0.701717,-1.16893,-0.99947,-0.547432,-0.772863,-0.289443,-0.355269,-0.329842,-0.760484,-0.998835,-0.545884,-0.571064,-0.4306,-0.0863684,-0.0302343,0.349281,0.363383,0.583142,0.484171,-0.294072,-0.0094021,-0.665972,611120,611120,640104,722323,963104,1216220,1369810,1406980,1289710,1120580,911883,692507,476762,295177,167229,129548,121968,140545,167539,181465,170740,141589,138096,150759,168778,222639,281052,366350,452263,539734,590058,536099,481327,274914,184681,171558,144305,112700,86542.5,68102.5,56368.7,49483.7,611120,244448,229811,150332
337.063,0.00836428,0.656335,0.871199,1.28511,1.19047,1.35623,1.22682,0.624097,0.759797,0.116191,-0.273464,-0.714725,-1.42052,-0.922535,-0.354765,-0.673764,-0.468788,-0.379675,-0.574429,-0.730287,-0.680334,-0.618542,-0.512319,-0.376365,-0.0562,0.164005,0.179558,0.280375,0.569907,0.228221,-0.7212,0.358649,-0.397411,635599,635599,688324,793027,1018400,1216810,1390260,1477890,1361190,1212270,996871,746625,511677,313543,181152,153332,147910,149682,168455,171864,160748,149202,148399,160207,182512,240918,317429,384994,441565,514940,534209,456261,447916,317304,237173,203323,183226,162858,143642,127948,116662,109537,635599,254239,228442,157329
332.012,0.155849,0.543983,1.28122,1.3136,1.24932,1.05742,0.958112,0.497333,0.535058,-0.0480454,-0.33283,-0.718551,-1.06917,-0.852451,-0.822048,-0.628923,-0.382581,-0.69581,-0.404101,-0.788193,-0.89707,-0.577522,-0.48088,-0.222559,-0.0884908,0.0811926,0.0190142,0.365926,0.433838,-0.042503,-0.497173,0.838363,0.218674,684992,684992,745806,979302,1278310,1471440,1515260,1456120,1293160,1125930,909380,680817,471420,301951,187528,143630,142103,164311,173006,181126,176570,156885,159030,180938,219633,282769,352990,408083,484550,564900,560947,488032,581341,504779,425456,381150,366652,363861,364809,366072,366384,365855,684992,273997,262243,156118
332.925,-0.20282,0.663931,0.823226,1.37689,1.3486,1.26677,1.31121,0.606283,0.638811,0.241274,-0.352172,-0.556553,-1.10487,-0.970455,-0.819691,-0.792512,-0.410495,-0.356676,-0.522606,-0.923805,-0.840542,-0.643506,-0.389142,-0.275526,-0.167857,0.117231,0.489503,0.461377,0.589199,0.465186,-0.878395,-0.384383,0.192512,624910,624910,653054,752354,1010790,1276990,1425580,1503990,1384190,1198050,982146,736178,508689,324147,191062,143988,141674,163624,190086,193652,174057,155213,158969,186635,221585,273245,350826,486450,619788,735689,784293,667159,540461,348165,342722,355878,360341,359218,353982,347329,342032,338786,624910,249964,290940,187006
338.871,-0.0785679,0.732676,1.15448,1.65387,1.35092,1.34959,1.10796,0.820309,0.533249,0.236694,0.00830631,-0.461694,-1.02091,-0.677901,-0.401951,-0.480012,-0.20241,-0.262866,-0.480267,-0.737714,-0.812342,-0.795269,-0.873949,-0.578742,-0.164508,-0.25287,0.263534,0.258252,0.540213,0.171532,-0.133745,-1.13523,-0.630638,573337,573337,626928,797656,1161360,1403730,1493730,1456610,1317840,1129820,906687,698206,496608,318061,196249,162924,160825,178220,201314,199672,178780,152119,134990,125684,132464,180975,223019,292644,372225,465798,498562,458182,371077,198744,161158,162615,140381,115459,91279,72836.4,60731.5,53376.1,573337,229335,222730,130565
338.627,0.0444672,0.586293,1.04652,1.09391,1.15997,1.11727,0.963037,0.179675,0.299208,0.243568,-0.211241,-0.997984,-1.17907,-0.871266,-0.794976,-1.11569,-0.4444,-0.511853,-0.438242,-0.825191,-0.800243,-0.511243,-0.335475,-0.255448,0.0555996,0.342906,0.609092,0.536495,0.830596,0.165581,0.52885,-0.100652,-0.410058,753638,753638,807764,986373,1206280,1393950,1514080,1516730,1320360,1101650,924632,738478,516373,327542,206843,166497,147849,164733,193084,208472,200329,185053,197601,235367,278301,360861,485578,652813,785111,918256,913256,897149,833640,479555,320513,260771,234093,209018,184124,163976,149361,139858,753638,301455,306317,173370
335.561,0.380963,0.612992,1.28743,1.36183,1.43998,1.50652,1.36255,0.602769,0.728433,0.0743934,-0.0874584,-0.625916,-0.756339,-0.79918,-0.480061,-0.466958,-0.402822,-0.380267,-0.511376,-1.00928,-0.854772,-0.704381,-0.584013,-0.497986,-0.588353,-0.109313,-0.00804292,-0.237996,0.346703,-0.00179313,-0.519513,-0.598021,0.519265,548305,548305,641340,815781,1054760,1265970,1445200,1512890,1352390,1152190,912949,678252,463863,296347,178784,140052,137795,143987,156586,156308,133427,110121,105576,115159,128400,148640,187825,239403,267859,329334,362578,328766,286319,267799,331199,372473,392135,407512,422645,435556,445390,452134,548305,219322,209820,124955
334.513,0.0524981,0.744581,1.12976,1.37481,1.463,1.33829,1.26685,0.63209,0.786745,0.282038,-0.219182,-0.825331,-1.10516,-0.730517,-0.662626,-0.640868,-0.423461,-0.272999,-0.460465,-0.730608,-0.632475,-0.344095,-0.352165,-0.121556,-0.22916,0.0265051,0.14323,0.0606931,0.258666,0.115816,-1.22827,-0.320854,-0.375787,600966,600966,675447,841972,1100250,1361880,1511370,1541910,1390410,1220130,1010710,763327,516355,319227,194423,151172,143657,154875,182064,190693,177235,164812,179456,204132,239184,280223,327708,384860,422764,461003,474221,395715,338240,227825,203015,202162,184579,164094,141834,124085,111973,104509,600966,240386,243256,136973
336.379,0.408224,0.671421,1.07184,1.3015,1.60509,1.25871,0.964638,0.61999,0.457473,0.304938,-0.432731,-0.705606,-1.25976,-0.905138,-0.821148,-0.843576,-0.493095,-0.442633,-0.541631,-0.691449,-0.9325,-0.773382,-0.353387,-0.273182,-0.0550352,0.0353973,0.277997,0.176246,0.254441,0.091935,-0.130121,0.00852816,0.146001,698518,698518,833111,992200,1254700,1626280,1804380,1719240,1507960,1279680,1054470,801271,553255,351754,215644,166001,155489,170554,195645,202955,196681,176832,168655,199046,243082,309689,382705,478432,553786,605364,613204,572520,546182,406573,375302,368265,365228,361332,355614,349611,344762,341499,698518,279407,297730,177941
331.74,0.0965473,0.731574,0.883902,1.50913,1.54394,1.45257,1.28844,0.815375,0.566259,0.27831,-0.153433,-0.452736,-1.05849,-0.960135,-0.615488,-0.526951,-0.0911853,-0.480672,-0.45633,-0.77838,-0.734455,-0.489814,-0.599738,-0.133502,-0.183404,-0.0896089,0.250111,0.150435,0.250373,-0.371668,-0.0613838,-1.21049,-0.369094,546644,546644,615759,704683,968383,1271670,1454220,1484510,1351970,1146560,914939,685900,475157,298019,167430,122486,120451,151071,166741,161676,145876,128527,131115,139228,169288,215633,254820,316616,367869,403569,379441,345914,289338,176958,173580,178455,161409,142604,122713,107121,96762.9,90635.1,546644,218658,210348,124676
323.203,0.216595,0.800035,1.24429,1.40581,1.42482,1.37589,1.08851,0.668001,0.703799,0.258835,-0.305565,-0.570821,-1.44518,-0.852589,-0.688666,-0.652705,-0.374098,-0.476214,-0.352594,-0.815268,-1.02584,-0.572969,-0.484635,-0.184012,-0.0886264,-0.0334209,0.218493,0.128682,0.421815,0.250061,-0.36204,-0.605557,-0.314821,578652,578652,684978,874991,1134090,1354810,1485680,1457240,1291040,1124710,923456,689693,470386,284093,159092,125018,131877,151897,164937,173465,163658,137206,137760,159381,195188,250635,304425,379143,444866,524810,568668,517757,433453,266379,221017,212626,202348,185684,164558,146165,132852,124147,578652,231461,262440,165530
327.477,0.260701,0.569401,1.19289,1.63111,1.38985,1.48546,1.22645,0.812224,0.782225,0.400484,-0.164971,-0.428773,-0.870701,-0.764235,-0.603707,-0.753588,-0.290132,-0.635052,-0.458923,-0.921849,-0.800942,-0.684064,-0.692955,-0.540612,-0.281808,-0.315295,0.0755201,0.0872215,0.20503,-0.0937687,-0.187063,-0.614689,-0.0154405,522793,522793,586198,728407,1050770,1278120,1409790,1415060,1276580,1116510,920771,693441,477444,303388,179736,139130,135551,157226,164811,161575,146136,129425,128149,132806,141820,178179,211664,266147,333172,403615,430860,418072,376401,272408,265593,272069,271791,263714,251468,240223,232171,227450,522793,209117,258985,173527
336.672,0.2385,0.45163,1.1712,1.58809,1.27002,1.33113,1.24019,0.700195,0.49388,0.163247,-0.256061,-0.588798,-1.36003,-0.995665,-0.370299,-0.475609,-0.393296,-0.687913,-0.524071,-0.842459,-0.871999,-0.57825,-0.309217,-0.526023,-0.167927,-0.0720222,0.373347,0.353918,0.431636,0.4165,-0.295104,-0.885692,-0.0230573,591745,591745,641252,797303,1151110,1371020,1466110,1487820,1352450,1144200,909451,677915,465224,283405,155568,128819,136572,147102,147330,144360,133460,115983,118590,146356,163528,203376,253970,340306,424465,487417,520824,472888,383276,237864,229517,239425,238686,233228,225420,218302,213413,210700,591745,236698,218068,144486
334.055,0.235403,0.819623,1.05481,1.63759,1.34763,1.35793,1.31833,0.716269,0.617387,0.0501487,0.00980224,-0.698001,-1.16293,-0.976185,-0.563415,-0.61572,-0.484807,-0.668995,-0.472498,-0.862223,-1.07783,-0.865939,-0.658272,-0.536187,-0.385432,0.0090392,0.270241,0.0811781,0.106465,-0.17625,-0.324457,0.19375,0.703541,589573,589573,703363,846180,1188920,1433650,1534670,1565960,1424360,1214910,958175,725851,504982,313106,179102,138653,137456,145016,147455,149797,139729,114497,102850,111859,127967,160538,215995,300318,363639,403943,402813,370634,388420,400116,474707,516463,538843,566966,599541,626967,646796,659648,589573,235829,237874,132469
331.939,0.481239,0.690588,0.961193,1.29906,1.42635,1.38575,1.07287,0.71309,0.592842,0.193367,-0.408483,-0.894829,-0.928991,-0.816415,-0.811662,-0.655993,-0.485976,-0.473095,-0.637934,-1.06412,-1.00272,-0.496085,-0.577201,-0.371983,-0.231865,0.0615711,0.371544,0.2196,0.365853,0.0700921,0.482905,0.165441,-0.695997,610971,610971,745999,847290,1056220,1308750,1491180,1488760,1338930,1159350,940406,696163,460986,286657,173747,134836,139075,154794,168310,164592,142167,119652,132053,151841,171020,214923,284008,391840,480846,558102,578694,609680,615274,379836,235920,173597,143154,116414,88518,66433.3,51544.8,42224.1,610971,244389,274459,171822
341.273,-0.031471,0.588379,1.01853,1.24915,1.21472,1.41286,0.99923,0.8974,0.625148,0.265403,-0.357421,-0.577556,-1.18483,-1.13705,-0.627134,-0.555715,-0.298345,-0.472367,-0.573658,-0.942021,-1.20666,-0.65144,-0.765578,-0.512801,-0.386512,0.0411613,0.184124,0.152067,0.358532,0.493148,-0.0742368,0.186827,0.668108,598439,598439,632096,760469,975189,1156510,1336330,1355960,1268130,1134110,933124,697787,476998,296421,162791,119041,119588,140571,156769,153784,134623,104448,101235,109873,124264,159704,219881,295675,358893,424218,488705,477549,462236,390758,429475,455821,473664,501913,533272,558519,576318,587685,598439,239376,220683,146992
331.621,-0.0327352,0.523357,1.27181,1.17945,1.4651,1.4162,1.21246,0.555657,0.465604,0.112986,-0.279256,-0.625105,-1.15113,-1.10833,-0.493771,-0.623335,-0.321613,-0.484744,-0.528435,-1.07348,-0.866592,-0.517533,-0.834228,-0.466975,-0.242768,-0.108967,0.0938418,0.192874,0.162748,0.114425,0.223388,0.417659,0.351451,607741,607741,632889,835527,1061230,1305440,1505850,1544970,1373000,1144720,905676,673853,462142,287250,159132,126885,132342,151967,166638,165481,142941,121721,129960,134480,145943,191140,242960,304884,374152,427242,451088,467566,510195,414945,382609,372203,371682,377648,385677,391982,395800,397640,607741,243096,239554,137036
332.424,-0.122495,0.685522,1.23271,1.26131,1.3692,1.21675,1.09498,0.541067,0.662871,0.0416752,-0.344166,-1.05224,-1.38055,-0.982171,-0.754493,-0.621181,-0.363467,-0.672411,-0.514639,-0.871491,-1.04723,-0.673716,-0.369805,-0.347447,-0.0107484,0.126877,0.468997,0.304356,0.6731,0.549985,0.182741,0.0413182,-0.325206,672522,672522,720310,949654,1217910,1453410,1574430,1563630,1396550,1222680,995994,742708,496272,298002,171361,131582,136025,160481,169250,169579,159049,135518,134555,165494,199416,263629,344885,462422,550882,651771,718831,695974,645265,396692,287655,245538,226362,208377,190595,176205,165723,158927,672522,269009,261163,148268
333.442,0.624473,0.918255,1.10198,1.57774,1.33646,1.39195,1.25486,0.669006,0.649559,0.283224,-0.299521,-0.742317,-1.28755,-0.869091,-0.775793,-0.328718,-0.347327,-0.429712,-0.426686,-0.939855,-0.999878,-0.756474,-0.56161,-0.507293,-0.331668,-0.123499,0.154912,-0.148007,0.309868,-0.0418726,-0.564425,0.397654,-0.188641,592537,592537,803408,945838,1241490,1452420,1558170,1570780,1408480,1205250,980692,733396,494507,300290,172145,124931,130853,150098,163874,167983,149234,120105,110313,122333,139751,175456,221255,286332,322444,371825,387645,343632,366894,303129,252953,223912,209493,197725,185167,173947,165343,159581,592537,237015,216497,140096
331.499,0.0392913,0.759637,0.954639,1.28563,1.38352,1.43205,1.10456,0.587236,0.616165,0.122853,-0.393265,-0.706408,-0.875002,-0.946023,-0.656055,-0.618626,-0.295619,-0.412526,-0.357118,-0.975768,-0.959697,-0.865387,-0.431133,-0.301262,-0.0812242,-0.10448,0.375195,0.263998,0.690199,0.266771,0.311631,-0.663709,-0.55007,637949,637949,717015,848199,1074500,1329530,1542470,1567330,1393040,1199610,971067,719759,489485,316243,193365,150069,149464,173913,196268,206441,185964,154046,139390,159433,195648,253775,305869,400241,488461,607019,651209,635877,551873,318585,226877,204884,184324,164458,142117,122790,108766,99704.2,637949,255180,257327,144069
335.27,0.287044,0.421325,1.26091,1.35922,1.34748,1.4339,1.28062,0.71712,0.45914,-0.0788794,-0.492695,-0.569963,-0.967448,-0.971511,-0.514773,-0.537658,-0.15565,-0.450373,-0.46854,-0.762518,-0.982475,-0.659392,-0.589836,-0.296311,-0.0934598,0.124855,0.329777,0.39234,0.46987,0.704747,-0.0871542,-1.83279,-0.0769212,612788,612788,668284,854701,1136280,1354320,1527340,1589740,1450640,1218100,939248,672051,454891,290308,170255,134598,137814,168021,187347,185781,170320,142186,133505,143768,171952,229408,299678,385823,468184,535562,609452,581457,451786,265927,251569,264894,270126,267992,262324,256331,251865,249283,612788,245115,230204,145951
329.877,0.409957,0.585745,1.00117,1.35448,1.22664,1.3307,1.04554,0.834583,0.559842,0.334732,-0.178646,-0.631571,-0.944601,-0.979167,-0.666797,-0.440328,-0.095238,-0.284583,-0.561337,-0.637887,-0.940968,-0.347108,-0.408604,-0.272474,-0.149317,-0.104526,0.166639,0.138229,0.445239,0.218613,-0.693529,-0.599187,-0.716239,576480,576480,672534,773569,997794,1176080,1302450,1306730,1211000,1064720,878372,672132,461957,290864,166963,121088,122117,155331,182723,177109,161225,135676,140595,161066,184217,226938,265862,316778,361053,417832,442155,382390,314118,180187,153061,149941,125467,94995.7,69367.4,51483.7,40608.4,34555.1,576480,230592,209447,141915
332.521,0.184652,0.594186,1.26384,1.25161,1.41754,1.28163,1.09829,0.554304,0.527961,0.0916608,-0.163857,-0.547332,-1.2994,-0.828675,-0.948316,-0.906645,-0.417534,-0.303645,-0.371572,-1.11447,-0.943675,-0.359182,-0.22611,-0.0222979,-0.0632441,0.0974618,0.163805,0.139525,0.528277,0.0641574,-0.440843,-0.318313,0.0162095,624991,624991,693565,896680,1140430,1370800,1506540,1493520,1323780,1126810,903977,685522,482813,302423,179096,137310,133637,156342,187417,200591,176188,149775,175150,225928,279818,341837,415421,496775,561483,661611,680687,592356,507136,335740,306168,302382,297246,284263,266333,249944,237939,230428,624991,249996,308869,206878
335.276,0.0840416,0.499475,0.918985,1.32966,1.26432,1.34766,1.19994,0.710331,0.712791,0.159319,-0.440697,-0.415009,-1.37061,-0.737901,-1.01518,-0.92433,-0.397895,-0.334167,-0.22662,-0.845632,-0.847577,-0.580499,-0.45301,-0.263335,-0.0999958,-0.0392644,0.377218,0.291674,0.220037,-0.284256,-0.229742,0.657442,-0.267188,597398,597398,630335,726669,963040,1178340,1339070,1398150,1291280,1143830,934509,686648,474438,295693,174240,127726,117673,139400,168061,187245,175529,153024,156749,180148,212605,268886,328393,432713,531862,584761,551132,488826,549187,411263,296635,238590,213082,191062,167801,147476,132362,122304,597398,238959,282087,183730
332.806,0.0900899,0.583884,1.21392,1.63492,1.40228,1.56145,1.17786,0.690298,0.619104,0.309362,-0.110425,-0.330483,-1.12891,-0.6661,-0.609072,-0.872802,-0.517367,-0.555446,-0.50314,-0.836077,-0.869967,-0.638146,-0.633301,-0.31026,-0.0611438,-0.00685894,0.151929,-0.184974,0.329208,-0.114887,-0.935003,-0.241109,0.361168,579497,579497,627877,804213,1173710,1435540,1616170,1617620,1424340,1204910,975339,742599,529849,342176,211605,165724,145588,145861,156857,160965,149069,130040,129463,139580,164318,221964,280475,344239,374869,432428,448265,380128,342858,308152,356358,386527,398333,405901,412727,418537,423323,426843,579497,231799,250149,151202
329.901,0.211574,0.78985,1.07155,1.49652,1.33988,1.25511,1.11519,0.615531,0.45773,0.338125,-0.486953,-0.729136,-1.20226,-1.05907,-0.782779,-0.733823,-0.446882,-0.463274,-0.555,-0.775956,-1.05935,-0.667748,-0.494112,-0.325647,-0.127406,0.0769399,0.23889,0.066545,0.558609,0.100234,-0.202634,-0.10257,0.482322,637434,637434,749840,910555,1221870,1465280,1560740,1538990,1375270,1164100,957225,719618,485855,301012,170876,128689,130957,149736,167150,168564,158575,135891,134197,156391,186998,241294,312574,400796,463364,566976,604225,552614,507196,424893,463023,498808,517091,531263,546646,559955,569808,576280,637434,254973,274490,165348
330.899,0.0133382,0.55606,1.20149,1.54114,1.49715,1.37867,1.34479,0.905043,0.474419,0.379889,0.0594614,-0.925253,-1.00132,-0.89485,-0.678508,-0.546716,-0.328746,-0.355943,-0.544583,-0.759728,-1.14928,-0.68433,-0.635187,-0.24915,-0.196798,-0.147278,0.100952,0.291272,0.15979,0.0288737,-0.472675,-0.10617,-0.255822,554875,554875,587451,751386,1068090,1342680,1475240,1508030,1402140,1184770,949705,735812,501596,306793,176241,129852,128629,146884,165847,163762,148182,118985,110906,121472,149624,194574,233469,288438,365375,418673,428117,384057,356819,256981,221078,206987,198378,186437,170854,156684,146280,139628,554875,221950,228303,130722
